AccessionID,Organism_Name,Species,Genotype,Isolate,Length,Nuc_Completeness,Geo,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release,Molecule_type
KC459159.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1365,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459160.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1365,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459161.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1365,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459162.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459163.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459164.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459165.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459166.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1365,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459167.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459168.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459169.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459170.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1365,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459171.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459172.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459173.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1365,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459174.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1365,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459175.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459176.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1365,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459177.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1365,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459178.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459179.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459180.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459181.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459182.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459183.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1365,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459184.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459185.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1365,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459186.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1365,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459187.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459188.1,Influenza A virus (A/Japan/472/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 472,1365,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",9/10/2008,11/2/2013,ssRNA(-)
KC459189.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459190.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459191.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459192.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459193.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459194.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459195.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459196.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459197.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459198.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459199.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1353,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459200.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459201.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459202.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459203.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459204.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459205.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459206.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459207.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459208.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1353,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459209.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459210.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459211.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459212.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459213.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459214.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459215.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459216.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459217.1,Influenza A virus (A/Japan/468/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 468,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459218.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1353,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459219.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459220.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1362,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459221.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1353,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459222.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459223.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459224.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1365,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459225.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1353,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459226.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459227.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459228.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459229.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459230.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1353,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459231.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459232.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459233.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459234.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459235.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459236.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459237.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459238.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1362,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459239.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459240.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459241.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459242.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459243.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459244.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459245.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459246.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459247.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459248.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459249.1,Influenza A virus (A/Japan/463/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 463,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",6/10/2008,11/2/2013,ssRNA(-)
KC459250.1,Influenza A virus (A/Japan/437/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 437,1365,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",3/10/2008,11/2/2013,ssRNA(-)
KC459251.1,Influenza A virus (A/Japan/437/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 437,1407,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",3/10/2008,11/2/2013,ssRNA(-)
KC459252.1,Influenza A virus (A/Japan/437/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 437,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",3/10/2008,11/2/2013,ssRNA(-)
KC459253.1,Influenza A virus (A/Japan/437/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 437,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",3/10/2008,11/2/2013,ssRNA(-)
KC459254.1,Influenza A virus (A/Japan/437/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 437,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",3/10/2008,11/2/2013,ssRNA(-)
KC459255.1,Influenza A virus (A/Japan/437/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,extract 437,1356,partial,Japan,Japan,Homo sapiens,oronasopharynx,"Yates,P.J., Mehta,N., Horton,J., Tisdale,M.",3/10/2008,11/2/2013,ssRNA(-)
