AccessionID,Lineage,Species,Genotype,Isolate,GenBank_Title,Length,Nuc_Completeness,Geo,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release,Molecule_type
KX225489.1,Dengue virus type 1,Orthoflavivirus denguei,1,GZ8_63/S/Liwan/2013/DEV1,"Dengue virus type I isolate GZ8_63/S/Liwan/2013/DEV1, complete genome",10678,complete,China,China,Homo sapiens,blood,"Zhao,L., Yu,L., Guan,Y., Hong,W., Zhang,F.",2015,23/1/2017,ssRNA(+)
KX225490.1,Dengue virus type 1,Orthoflavivirus denguei,1,GZ8_67/S/Baiyun/2013/DEV1,"Dengue virus type I isolate GZ8_67/S/Baiyun/2013/DEV1, complete genome",10676,complete,China,China,Homo sapiens,blood,"Zhao,L., Yu,L., Guan,Y., Hong,W., Zhang,F.",2015,23/1/2017,ssRNA(+)
KX225491.1,Dengue virus type 1,Orthoflavivirus denguei,1,GZ8_A3795/M/GZ/2006/DEV1,"Dengue virus type I isolate GZ8_A3795/M/GZ/2006/DEV1, complete genome",10688,complete,China,China,Homo sapiens,blood,"Zhao,L., Yu,L., Guan,Y., Hong,W., Zhang,F.",2015,23/1/2017,ssRNA(+)
KX225492.1,Dengue virus type 1,Orthoflavivirus denguei,1,GZ-11/M/GZ/2014/DEV1,"Dengue virus type I isolate GZ-11/M/GZ/2014/DEV1, complete genome",10691,complete,China,China,Homo sapiens,blood,"Zhao,L., Yu,L., Guan,Y., Hong,W., Zhang,F.",2015,23/1/2017,ssRNA(+)
KX225493.1,Dengue virus type 1,Orthoflavivirus denguei,1,GZ-12/M/GZ/2014/DEV1,"Dengue virus type I isolate GZ-12/M/GZ/2014/DEV1, complete genome",10691,complete,China,China,Homo sapiens,blood,"Zhao,L., Yu,L., Guan,Y., Hong,W., Zhang,F.",2015,23/1/2017,ssRNA(+)
KX620451.1,Dengue virus type 1,Orthoflavivirus denguei,,LRY-N/M/SZ/2014/DEV1,"Dengue virus type I isolate LRY-N/M/SZ/2014/DEV1, complete genome",10670,complete,China,China,Homo sapiens,,"Ma,J.M., Lin,D.C., Ouyang,W., Lu,Z., Li,J.D., Li,Q.F., Liu,X.",2014,22/1/2017,ssRNA(+)
KX620452.1,Dengue virus type 1,Orthoflavivirus denguei,,Sz-1/M/SZ/2014/DEV1,"Dengue virus type I isolate Sz-1/M/SZ/2014/DEV1, complete genome",10666,complete,China,China,Homo sapiens,,"Ma,J.M., Lin,D.C., Ouyang,W., Lu,Z., Li,J.D., Li,Q.F., Liu,X.",2014,22/1/2017,ssRNA(+)
KX620453.1,Dengue virus type 1,Orthoflavivirus denguei,,Sz-8/M/SZ/2014/DEV1,"Dengue virus type I isolate Sz-8/M/SZ/2014/DEV1, complete genome",10667,complete,China,China,Homo sapiens,,"Ma,J.M., Lin,D.C., Ouyang,W., Lu,Z., Li,J.D., Li,Q.F., Liu,X.",2014,22/1/2017,ssRNA(+)
KX620454.1,Dengue virus type 1,Orthoflavivirus denguei,,Sz-9/M/SZ/2014/DEV1,"Dengue virus type I isolate Sz-9/M/SZ/2014/DEV1, complete genome",10443,complete,China,China,Homo sapiens,,"Ma,J.M., Lin,D.C., Ouyang,W., Lu,Z., Li,J.D., Li,Q.F., Liu,X.",2014,22/1/2017,ssRNA(+)
KX620455.1,Dengue virus type 1,Orthoflavivirus denguei,,Sz-25/M/SZ/2014/DEV1,"Dengue virus type I isolate Sz-25/M/SZ/2014/DEV1, complete genome",10687,complete,China,China,Homo sapiens,,"Ma,J.M., Lin,D.C., Ouyang,W., Lu,Z., Li,J.D., Li,Q.F., Liu,X.",2014,22/1/2017,ssRNA(+)
LQ243187.1,Dengue virus type 3,Orthoflavivirus denguei,,,Sequence 5 from Patent EP3013852,10718,partial,,,,,"MESSER,W., BARIC,R., DESILVA,A., YOUNT,B.",,5/10/2016,ssRNA(+)
LQ243188.1,Dengue virus type 1,Orthoflavivirus denguei,,,Sequence 6 from Patent EP3013852,10746,partial,,,,,"MESSER,W., BARIC,R., DESILVA,A., YOUNT,B.",,5/10/2016,ssRNA(+)
KT445955.1,Dengue virus,Orthoflavivirus denguei,,Galle_D1-2026,"Dengue virus isolate Galle_D1-2026 polyprotein gene, partial cds",10092,partial,Sri Lanka,Sri Lanka,,,"Sessions,O.M.",2012,30/8/2016,ssRNA(+)
KT445956.1,Dengue virus,Orthoflavivirus denguei,,Galle_D1-2264,"Dengue virus isolate Galle_D1-2264 polyprotein gene, partial cds",10080,partial,Sri Lanka,Sri Lanka,,,"Sessions,O.M.",2012,30/8/2016,ssRNA(+)
KT445957.1,Dengue virus,Orthoflavivirus denguei,,Galle_D1-2350,"Dengue virus isolate Galle_D1-2350 polyprotein gene, partial cds",10087,partial,Sri Lanka,Sri Lanka,,,"Sessions,O.M.",2012,30/8/2016,ssRNA(+)
KT445958.1,Dengue virus,Orthoflavivirus denguei,,Galle_D1-2400,"Dengue virus isolate Galle_D1-2400 polyprotein gene, partial cds",10080,partial,Sri Lanka,Sri Lanka,,,"Sessions,O.M.",2012,30/8/2016,ssRNA(+)
KT445959.1,Dengue virus,Orthoflavivirus denguei,,Galle_D1-2436,"Dengue virus isolate Galle_D1-2436 polyprotein gene, partial cds",10084,partial,Sri Lanka,Sri Lanka,,,"Sessions,O.M.",2012,30/8/2016,ssRNA(+)
KT445960.1,Dengue virus,Orthoflavivirus denguei,,Galle_D1-2493,"Dengue virus isolate Galle_D1-2493 polyprotein gene, partial cds",10088,partial,Sri Lanka,Sri Lanka,,,"Sessions,O.M.",2012,30/8/2016,ssRNA(+)
KT445961.1,Dengue virus,Orthoflavivirus denguei,,Galle_D1-2532,"Dengue virus isolate Galle_D1-2532 polyprotein gene, partial cds",10084,partial,Sri Lanka,Sri Lanka,,,"Sessions,O.M.",2012,30/8/2016,ssRNA(+)
KT445962.1,Dengue virus,Orthoflavivirus denguei,,Galle_D1-2584,"Dengue virus isolate Galle_D1-2584 polyprotein gene, partial cds",10084,partial,Sri Lanka,Sri Lanka,,,"Sessions,O.M.",2012,30/8/2016,ssRNA(+)
KT445963.1,Dengue virus,Orthoflavivirus denguei,,Galle_D1-2674,"Dengue virus isolate Galle_D1-2674 polyprotein gene, partial cds",10088,partial,Sri Lanka,Sri Lanka,,,"Sessions,O.M.",2012,30/8/2016,ssRNA(+)
KU666939.1,Dengue virus type 1,Orthoflavivirus denguei,1,TM24,"Dengue virus type I isolate TM24 polyprotein gene, complete cds",10368,partial,Malaysia: Johor Bahru,Malaysia,Homo sapiens,blood,"Dhanoa,A., Hassan,S.S., Ngim,C.F., Lau,C.F., Chan,T.S., Adnan,N.A., Eng,W.W., Gan,H.M., Rajasekaram,G., Sharifah,S.H., Amreeta,D., Nur Amelia,A., Ganeswrie,R., Eng,W.W.H.",2014-01,24/8/2016,ssRNA(+)
KU666940.1,Dengue virus type 1,Orthoflavivirus denguei,1,TM50,"Dengue virus type I isolate TM50 polyprotein gene, complete cds",10291,partial,Malaysia: Johor Bahru,Malaysia,Homo sapiens,blood,"Dhanoa,A., Hassan,S.S., Ngim,C.F., Lau,C.F., Chan,T.S., Adnan,N.A., Eng,W.W., Gan,H.M., Rajasekaram,G., Sharifah,S.H., Amreeta,D., Nur Amelia,A., Ganeswrie,R., Eng,W.W.H.",2014-01,24/8/2016,ssRNA(+)
KU666941.1,Dengue virus type 1,Orthoflavivirus denguei,1,TM99,"Dengue virus type I isolate TM99 polyprotein gene, complete cds",10243,partial,Malaysia: Johor Bahru,Malaysia,Homo sapiens,blood,"Dhanoa,A., Hassan,S.S., Ngim,C.F., Lau,C.F., Chan,T.S., Adnan,N.A., Eng,W.W., Gan,H.M., Rajasekaram,G., Sharifah,S.H., Amreeta,D., Nur Amelia,A., Ganeswrie,R., Eng,W.W.H.",2014-01,24/8/2016,ssRNA(+)
KU666942.1,Dengue virus type 1,Orthoflavivirus denguei,1,TM100,"Dengue virus type I isolate TM100 polyprotein gene, complete cds",10355,partial,Malaysia: Johor Bahru,Malaysia,Homo sapiens,blood,"Dhanoa,A., Hassan,S.S., Ngim,C.F., Lau,C.F., Chan,T.S., Adnan,N.A., Eng,W.W., Gan,H.M., Rajasekaram,G., Sharifah,S.H., Amreeta,D., Nur Amelia,A., Ganeswrie,R., Eng,W.W.H.",2014-01,24/8/2016,ssRNA(+)
KU666943.1,Dengue virus type 1,Orthoflavivirus denguei,1,TM242,"Dengue virus type I isolate TM242 polyprotein gene, partial cds",10134,partial,Malaysia: Johor Bahru,Malaysia,Homo sapiens,blood,"Dhanoa,A., Hassan,S.S., Ngim,C.F., Lau,C.F., Chan,T.S., Adnan,N.A., Eng,W.W., Gan,H.M., Rajasekaram,G., Sharifah,S.H., Amreeta,D., Nur Amelia,A., Ganeswrie,R., Eng,W.W.H.",2014-02,24/8/2016,ssRNA(+)
KU666944.1,Dengue virus type 2,Orthoflavivirus denguei,2,TM26,"Dengue virus type 2 isolate TM26 polyprotein gene, partial cds",10134,partial,Malaysia: Johor Bahru,Malaysia,Homo sapiens,blood,"Dhanoa,A., Hassan,S.S., Ngim,C.F., Lau,C.F., Chan,T.S., Adnan,N.A., Eng,W.W., Gan,H.M., Rajasekaram,G., Sharifah,S.H., Amreeta,D., Nur Amelia,A., Ganeswrie,R., Eng,W.W.H.",2014-01,24/8/2016,ssRNA(+)
KU666945.1,Dengue virus type 2,Orthoflavivirus denguei,2,TM78,"Dengue virus type 2 isolate TM78 polyprotein gene, partial cds",9720,partial,Malaysia: Johor Bahru,Malaysia,Homo sapiens,blood,"Dhanoa,A., Hassan,S.S., Ngim,C.F., Lau,C.F., Chan,T.S., Adnan,N.A., Eng,W.W., Gan,H.M., Rajasekaram,G., Sharifah,S.H., Amreeta,D., Nur Amelia,A., Ganeswrie,R., Eng,W.W.H.",2014-01,24/8/2016,ssRNA(+)
KU666946.1,Dengue virus type 2,Orthoflavivirus denguei,2,TM181,"Dengue virus type 2 isolate TM181 polyprotein gene, partial cds",9930,partial,Malaysia: Johor Bahru,Malaysia,Homo sapiens,blood,"Dhanoa,A., Hassan,S.S., Ngim,C.F., Lau,C.F., Chan,T.S., Adnan,N.A., Eng,W.W., Gan,H.M., Rajasekaram,G., Sharifah,S.H., Amreeta,D., Nur Amelia,A., Ganeswrie,R., Eng,W.W.H.",2014-02,24/8/2016,ssRNA(+)
KU666947.1,Dengue virus type 2,Orthoflavivirus denguei,2,TM213,"Dengue virus type 2 isolate TM213 polyprotein gene, partial cds",10068,partial,Malaysia: Johor Bahru,Malaysia,Homo sapiens,blood,"Dhanoa,A., Hassan,S.S., Ngim,C.F., Lau,C.F., Chan,T.S., Adnan,N.A., Eng,W.W., Gan,H.M., Rajasekaram,G., Sharifah,S.H., Amreeta,D., Nur Amelia,A., Ganeswrie,R., Eng,W.W.H.",2014-02,24/8/2016,ssRNA(+)
KU666948.1,Dengue virus type 2,Orthoflavivirus denguei,2,TM296,"Dengue virus type 2 isolate TM296 polyprotein gene, partial cds",9837,partial,Malaysia: Johor Bahru,Malaysia,Homo sapiens,blood,"Dhanoa,A., Hassan,S.S., Ngim,C.F., Lau,C.F., Chan,T.S., Adnan,N.A., Eng,W.W., Gan,H.M., Rajasekaram,G., Sharifah,S.H., Amreeta,D., Nur Amelia,A., Ganeswrie,R., Eng,W.W.H.",2014-02,24/8/2016,ssRNA(+)
KU666949.1,Dengue virus type 2,Orthoflavivirus denguei,2,TM198,"Dengue virus type 2 isolate TM198 polyprotein gene, partial cds",10074,partial,Malaysia: Johor Bahru,Malaysia,Homo sapiens,blood,"Dhanoa,A., Hassan,S.S., Ngim,C.F., Lau,C.F., Chan,T.S., Adnan,N.A., Eng,W.W., Gan,H.M., Rajasekaram,G., Sharifah,S.H., Amreeta,D., Nur Amelia,A., Ganeswrie,R., Eng,W.W.H.",2014-01,24/8/2016,ssRNA(+)
KX702403.1,Dengue virus type 2,Orthoflavivirus denguei,,,"Dengue virus type 2 strain Dengue virus 2/Homo sapiens/Haiti-1/2016, complete genome",10724,complete,Haiti,Haiti,Homo sapiens,"salvia, urine","Iovine,N.M., Lednicky,J., Cherabuddi,K., Crooke,H., White,S.K., Loeb,J.C., Cella,E., Ciccozzi,M., Salemi,M., Morris,J.G. Jr., Crooke,H.R., Lednicky,J.A.",5/2/2016,24/8/2016,ssRNA(+)
KX702404.1,Dengue virus type 2,Orthoflavivirus denguei,,,"Dengue virus type 2 strain Homo sapiens/UF-1/Gainesville/2016, complete genome",10723,complete,USA,USA,Homo sapiens,"blood, salvia, urine","White,S.K., Iovine,N.M., Nickels,L.C., Morris,J.G. Jr., Lednicky,J.A.",22/5/2016,24/8/2016,ssRNA(+)
KX274130.1,Dengue virus type 2,Orthoflavivirus denguei,2,,"Dengue virus type 2 strain QML22, complete genome",10736,complete,Australia,Australia,Homo sapiens,blood,"Liu,W., Pickering,P., Holmes,E.C., Aaskov,J.G.",2015,9/8/2016,ssRNA(+)
KX372564.1,Dengue virus type 2,Orthoflavivirus denguei,,,"Dengue virus type 2 strain QML16, complete genome",10723,complete,Australia,Australia,Homo sapiens,,"Liu,W., Pickering,P., Holmes,E.C., Aaskov,J.G.",2015,9/8/2016,ssRNA(+)
KU523871.1,Dengue virus type 4,Orthoflavivirus denguei,4,,"Dengue virus type 4 strain PH-CN08-14, complete genome",10589,complete,Philippines,Philippines,Homo sapiens,,"Wang,Y., Zhang,J., Huang,Y., Gao,B.",13/2/2014,3/8/2016,ssRNA(+)
KU523872.1,Dengue virus type 4,Orthoflavivirus denguei,4,,"Dengue virus type 4 strain ID-CN27-15, complete genome",10653,complete,Indonesia,Indonesia,Homo sapiens,,"Wang,Y., Zhang,J., Huang,Y., Gao,B.",8/4/2015,3/8/2016,ssRNA(+)
KU517845.1,Dengue virus type 2,Orthoflavivirus denguei,2,PG-CN10-13,"Dengue virus type 2 isolate PG-CN10-13, complete genome",10723,complete,Papua New Guinea,Papua New Guinea,Homo sapiens,,"Zhang,J., Wang,Y., Gao,B., Huang,Y.",23/4/2013,23/7/2016,ssRNA(+)
KU517846.1,Dengue virus type 2,Orthoflavivirus denguei,2,ID-CN18-14,"Dengue virus type 2 isolate ID-CN18-14, complete genome",10723,complete,Indonesia,Indonesia,Homo sapiens,,"Zhang,J., Wang,Y., Gao,B., Huang,Y.",7/5/2014,23/7/2016,ssRNA(+)
KU517847.1,Dengue virus type 2,Orthoflavivirus denguei,2,PH-CN77-15,"Dengue virus type 2 isolate PH-CN77-15, complete genome",10723,complete,Philippines,Philippines,Homo sapiens,,"Zhang,J., Wang,Y., Gao,B., Huang,Y.",3/8/2015,23/7/2016,ssRNA(+)
KU948303.1,Dengue virus type 2,Orthoflavivirus denguei,,2016_Singapore_NUH_MDC_DENV-2_variant,"Dengue virus type 2 isolate 2016_Singapore_NUH_MDC_DENV-2_variant, complete genome",10707,complete,Singapore,Singapore,Homo sapiens,,"Lee,C.K., Chua,C.W., Koay,E.S.-C.",23/2/2016,20/7/2016,ssRNA(+)
KP188539.1,Dengue virus type 1,Orthoflavivirus denguei,V,DENV1 BR/SJRP/17/2010,"Dengue virus 1 isolate DENV1 BR/SJRP/17/2010, complete genome",10416,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",13/10/2010,15/7/2016,ssRNA(+)
KP188540.1,Dengue virus type 1,Orthoflavivirus denguei,V,DENV1 BR/SJRP/287/2011,"Dengue virus 1 isolate DENV1 BR/SJRP/287/2011, complete genome",10699,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",3/5/2011,15/7/2016,ssRNA(+)
KP188541.1,Dengue virus type 1,Orthoflavivirus denguei,V,DENV1 BR/SJRP/354/2011,"Dengue virus 1 isolate DENV1 BR/SJRP/354/2011, complete genome",10490,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",24/5/2011,15/7/2016,ssRNA(+)
KP188542.1,Dengue virus type 1,Orthoflavivirus denguei,V,BR/SJRP/395/2011,"Dengue virus 1 isolate BR/SJRP/395/2011, complete genome",10607,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",8/6/2011,15/7/2016,ssRNA(+)
KP188543.1,Dengue virus type 1,Orthoflavivirus denguei,V,DENV1 BR/SJRP/484/2012,"Dengue virus 1 isolate DENV1 BR/SJRP/484/2012, complete genome",10917,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",13/2/2012,15/7/2016,ssRNA(+)
KP188544.1,Dengue virus type 1,Orthoflavivirus denguei,V,DENV1 BR/SJRP/509/2012,"Dengue virus 1 isolate DENV1 BR/SJRP/509/2012, complete genome",10917,complete,"Brazil: SP, Sao Jose do Rio Preto",Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",16/3/2012,15/7/2016,ssRNA(+)
KP188545.1,Dengue virus type 1,Orthoflavivirus denguei,V,BR/SJRP/709/2013,"Dengue virus 1 isolate BR/SJRP/709/2013, complete genome",10621,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",25/10/2013,15/7/2016,ssRNA(+)
KP188546.1,Dengue virus type 1,Orthoflavivirus denguei,V,DENV1 BR/SJRP/778/2013,"Dengue virus 1 isolate DENV1 BR/SJRP/778/2013, complete genome",10663,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",4/2/2013,15/7/2016,ssRNA(+)
KP188547.1,Dengue virus type 1,Orthoflavivirus denguei,V,DENV1 BR/SJRP/807/2013,"Dengue virus 1 isolate DENV1 BR/SJRP/807/2013, complete genome",10776,complete,"Brazil: SP, Sao Jose do Rio Preto",Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",5/1/2013,15/7/2016,ssRNA(+)
KP188548.1,Dengue virus type 1,Orthoflavivirus denguei,V,BR/SJRP/885/2013,"Dengue virus 1 isolate BR/SJRP/885/2013, complete genome",10647,complete,"Brazil: SP, Sao Jose do Rio Preto",Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",14/1/2013,15/7/2016,ssRNA(+)
KP188549.1,Dengue virus type 2,Orthoflavivirus denguei,Asian/American,BR/SJRP/327/2006,"Dengue virus 2 isolate BR/SJRP/327/2006, complete genome",10783,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",26/5/2006,15/7/2016,ssRNA(+)
KP188550.1,Dengue virus type 2,Orthoflavivirus denguei,Asian/American,BR/SJRP/350/2008,"Dengue virus 2 isolate BR/SJRP/350/2008, complete genome",10708,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",17/6/2008,15/7/2016,ssRNA(+)
KP188551.1,Dengue virus type 2,Orthoflavivirus denguei,Asian/American,BR/SJRP/567/2012,"Dengue virus 2 isolate BR/SJRP/567/2012, complete genome",10603,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",31/10/2012,15/7/2016,ssRNA(+)
KP188552.1,Dengue virus type 2,Orthoflavivirus denguei,Asian/American,BR/SJRP/572/2012,"Dengue virus 2 isolate BR/SJRP/572/2012, complete genome",10527,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",28/11/2012,15/7/2016,ssRNA(+)
KP188553.1,Dengue virus type 2,Orthoflavivirus denguei,Asian/American,BR/SJRP/615/2013,"Dengue virus 2 isolate BR/SJRP/615/2013, complete genome",10403,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",10/1/2013,15/7/2016,ssRNA(+)
KP188554.1,Dengue virus type 2,Orthoflavivirus denguei,Asian/American,BR/SJRP/779/2013,"Dengue virus 2 isolate BR/SJRP/779/2013, complete genome",10699,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",4/2/2013,15/7/2016,ssRNA(+)
KP188555.1,Dengue virus type 2,Orthoflavivirus denguei,Asian/American,BR/SJRP/846/2013,"Dengue virus 2 isolate BR/SJRP/846/2013, complete genome",10657,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",7/2/2013,15/7/2016,ssRNA(+)
KP188556.1,Dengue virus type 2,Orthoflavivirus denguei,Asian/American,BR/SJRP/869/2013,"Dengue virus 2 isolate BR/SJRP/869/2013, complete genome",10526,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",8/2/2013,15/7/2016,ssRNA(+)
KP188557.1,Dengue virus type 4,Orthoflavivirus denguei,II,BR/SJRP/500/2012,"Dengue virus 4 isolate BR/SJRP/500/2012, complete genome",10425,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",9/3/2012,15/7/2016,ssRNA(+)
KP188558.1,Dengue virus type 4,Orthoflavivirus denguei,II,BR/SJRP/505/2012,"Dengue virus 4 isolate BR/SJRP/505/2012, complete genome",10572,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",14/3/2012,15/7/2016,ssRNA(+)
KP188559.1,Dengue virus type 4,Orthoflavivirus denguei,II,BR/SJRP/506/2012,"Dengue virus 4 isolate BR/SJRP/506/2012, complete genome",10372,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",16/3/2012,15/7/2016,ssRNA(+)
KP188560.1,Dengue virus type 4,Orthoflavivirus denguei,II,BR/SJRP/514/2012,"Dengue virus 4 isolate BR/SJRP/514/2012, complete genome",10576,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",2/4/2012,15/7/2016,ssRNA(+)
KP188561.1,Dengue virus type 4,Orthoflavivirus denguei,II,BR/SJRP/556/2012,"Dengue virus 4 isolate BR/SJRP/556/2012, complete genome",10438,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",11/7/2012,15/7/2016,ssRNA(+)
KP188562.1,Dengue virus type 4,Orthoflavivirus denguei,II,BR/SJRP/580/2012,"Dengue virus 4 isolate BR/SJRP/580/2012, complete genome",10649,complete,Brazil,Brazil,Homo sapiens,blood,"Vedovello,D., Colombo,T.E., Pinhero,T.M., Drumond,B.P., Biselli-Perico,J.M., Umman,L.S., Mondini,A., Bronzoni,R.V.M., Terzian,A.C.B., Pacca-Mazzaro,C.C., Araujo,J.P. Jr., Rahal,P., Nogueira,M.L.",10/12/2012,15/7/2016,ssRNA(+)
